,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
18,1975,Chainlink,LINK,chainlink,1101,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem']",1000000000.0,517099970.4527867,1000000000.0,False,,19,,,,2023-04-16T12:19:00.000Z,7.989416683145426,335811967.71536916,5.9281,0.09911693,1.91050646,12.27470786,12.46430918,15.84483037,20.59683384,4131327130.7895007,0.3252,7989416683.15,,2023-04-16T12:19:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2023-04-16 12:25:57.909752
19,3794,Cosmos,ATOM,cosmos,432,2019-03-14T00:00:00.000Z,"['platform', 'cosmos-ecosystem', 'content-creation', 'interoperability', 'polychain-capital-portfolio', 'dragonfly-capital-portfolio', 'hashkey-capital-portfolio', '1confirmation-portfolio', 'paradigm-portfolio', 'exnetwork-capital-portfolio', 'injective-ecosystem']",,286370297.0,0.0,False,,20,,,,2023-04-16T12:19:00.000Z,12.643121017443539,186922797.64979362,-1.8463,-0.15949667,2.43252878,15.47125324,-3.89575712,-6.60975088,0.68527481,3620614320.7722483,0.285,0.0,,2023-04-16T12:19:00.000Z,,,,,,2023-04-16 12:25:57.909752
0,1,Bitcoin,BTC,bitcoin,10163,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'btc-ecosystem']",21000000.0,19347825.0,19347825.0,False,,1,,,,2023-04-16T12:19:00.000Z,30286.08928987525,11501044020.27079,-33.1887,-0.06700649,-0.47255142,8.38370562,13.46571463,33.61576226,45.17484695,585969955514.8806,46.0901,636007875087.38,,2023-04-16T12:19:00.000Z,,,,,,2023-04-16 12:26:59.263764
1,1027,Ethereum,ETH,ethereum,6730,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1']",,119716878.43507361,119716878.43507361,False,,2,,,,2023-04-16T12:19:00.000Z,2092.6234849704747,6906173828.07501,-40.9957,0.12543962,-0.54008562,13.68805026,19.84928705,32.35285882,35.3866888,250522351360.59042,19.7209,250522351360.59,,2023-04-16T12:19:00.000Z,,,,,,2023-04-16 12:26:59.263764
2,825,Tether,USDT,tether,51300,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,80921811951.7957,84091735571.8453,False,,3,,,,2023-04-16T12:19:00.000Z,1.0006209816466614,22538536670.873005,-31.2914,0.01295708,-0.02765019,0.00586336,-0.1861381,0.0240748,0.02580044,80972062911.83235,6.374,84143954996.27,,2023-04-16T12:19:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2023-04-16 12:26:59.263764
3,1839,BNB,BNB,bnb,1263,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1']",,155865761.72948954,155865761.72948954,False,,4,,,,2023-04-16T12:19:00.000Z,335.87780962832477,707005182.6932601,-7.5004,0.18086353,0.63294033,8.12179553,0.55820703,10.84071957,12.27690169,52351850645.75131,4.1175,52351850645.75,,2023-04-16T12:19:00.000Z,,,,,,2023-04-16 12:26:59.263764
4,3408,USD Coin,USDC,usd-coin,11814,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,31832417217.061836,31832417217.061836,False,,5,,,,2023-04-16T12:19:00.000Z,0.999779414946613,3447060434.4708576,-32.5696,0.02070711,-0.00996404,-0.01739518,-0.02063262,-0.02564063,-0.02750933,31825395461.610577,2.5054,31825395461.61,,2023-04-16T12:19:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2023-04-16 12:26:59.263764
5,52,XRP,XRP,xrp,932,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,51750810378.0,99988998998.0,False,,6,,,,2023-04-16T12:19:00.000Z,0.5195081246081023,621393238.0724213,-38.0309,0.04414804,-1.02165705,3.07201328,38.40444965,34.07316003,34.59080506,26884966446.424294,2.1164,51950812460.81,,2023-04-16T12:19:00.000Z,,,,,,2023-04-16 12:26:59.263764
6,2010,Cardano,ADA,cardano,766,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1']",45000000000.0,34777469634.082,35694617077.121,False,,7,,,,2023-04-16T12:19:00.000Z,0.44631661236434855,468768760.8468324,-25.7013,0.21513854,-2.41227383,14.84538929,29.76943137,14.18465082,27.48963502,15521762433.687479,1.2219,20084247556.4,,2023-04-16T12:19:00.000Z,,,,,,2023-04-16 12:26:59.263764
7,74,Dogecoin,DOGE,dogecoin,686,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,138962026383.70526,138962026383.70526,False,,8,,,,2023-04-16T12:19:00.000Z,0.08924584976869392,496874919.0689746,-32.3531,-0.16530229,-0.60253036,9.06031996,18.94036816,3.00188593,5.95905662,12401784130.19344,0.9763,12401784130.19,,2023-04-16T12:19:00.000Z,,,,,,2023-04-16 12:26:59.263764
8,3890,Polygon,MATIC,polygon,655,2019-04-28T00:00:00.000Z,"['platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem']",10000000000.0,9219469069.28493,10000000000.0,False,,9,,,,2023-04-16T12:19:00.000Z,1.1576311177847902,287831199.6134778,-28.283,-0.13938112,-1.82027931,5.60309734,-3.95240946,-8.9149343,15.69319069,10672744284.058613,0.8401,11576311177.85,,2023-04-16T12:19:00.000Z,,,,,,2023-04-16 12:26:59.263764
9,5426,Solana,SOL,solana,456,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1']",,392218418.30398804,539312704.8875339,False,,10,,,,2023-04-16T12:19:00.000Z,24.143108284893582,340836017.50994444,-40.9041,0.20492822,-0.7564727,19.60001368,17.64003433,8.37081043,2.81181884,9469371744.442871,0.7455,13020685033.52,,2023-04-16T12:19:00.000Z,,,,,,2023-04-16 12:26:59.263764
10,6636,Polkadot,DOT,polkadot-new,497,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1176554403.5865395,1303033280.8917196,False,,11,,,,2023-04-16T12:19:00.000Z,6.721697217986011,187430470.61639905,-22.2482,0.09303424,-0.80360066,9.47041739,3.64454464,6.51545412,15.96655393,7908442461.396833,0.622,8758595179.11,,2023-04-16T12:19:00.000Z,,,,,,2023-04-16 12:26:59.263764
11,2,Litecoin,LTC,litecoin,904,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange']",84000000.0,72717464.3210035,84000000.0,False,,12,,,,2023-04-16T12:19:00.000Z,97.1145099428136,453893429.2148398,-20.2523,0.40304518,0.58494076,7.577241,15.52975464,-0.74980804,12.6754177,7061920911.818287,0.5559,8157618835.2,,2023-04-16T12:19:00.000Z,,,,,,2023-04-16 12:26:59.263764
12,5994,Shiba Inu,SHIB,shiba-inu,504,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589537546493911.9,589604878348524.0,False,,13,,,,2023-04-16T12:19:00.000Z,1.1500077160380314e-05,330636017.5105845,47.2207,0.29453932,2.09878751,5.66913091,5.05925985,-12.29119677,10.30517535,6779727273.621284,0.5337,6780501595.14,,2023-04-16T12:19:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2023-04-16 12:26:59.263764
13,4687,Binance USD,BUSD,binance-usd,6610,2019-09-20T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'usd-stablecoin', 'optimism-ecosystem']",,6681120001.193376,6681120001.193376,False,,14,,,,2023-04-16T12:19:00.000Z,1.000522728248832,2573158381.972767,-25.8681,0.03227994,-0.0035203,0.05794995,0.0166602,0.05535911,0.07385589,6684612411.351836,0.5262,6684612411.35,,2023-04-16T12:19:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,2023-04-16 12:26:59.263764
14,5805,Avalanche,AVAX,avalanche,402,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'layer-1']",720000000.0,326199343.3328614,422262063.3328614,False,,15,,,,2023-04-16T12:19:00.000Z,19.134921846892126,163004584.09000626,-28.2629,-0.11677284,-1.75813052,9.97357521,13.84133996,3.66245752,15.24742293,6241798941.181835,0.4914,13777143729.76,,2023-04-16T12:19:00.000Z,,,,,,2023-04-16 12:26:59.263764
15,1958,TRON,TRX,tron,749,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem']",,90806509517.95493,90806528185.17087,False,,16,71659659264.0,4737430945.852119,,2023-04-16T12:19:00.000Z,0.06611015171589135,141490606.0876717,-23.5756,0.09841079,0.10845039,-0.17731162,-1.21668861,-3.49996566,6.76313733,6003232121.022532,0.4726,6003233355.12,,2023-04-16T12:19:00.000Z,,,,,,2023-04-16 12:26:59.263764
16,4943,Dai,DAI,multi-collateral-dai,2189,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'asset-backed-stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,5218728688.884871,5218728688.884871,False,,17,,,,2023-04-16T12:19:00.000Z,0.9997345460158044,62766737.40449782,-29.562,0.04833788,-0.02249263,-0.01757436,0.05706568,-0.06209011,-0.02052794,5217343356.56197,0.4107,5217343356.56,,2023-04-16T12:19:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2023-04-16 12:26:59.263764
17,3717,Wrapped Bitcoin,WBTC,wrapped-bitcoin,1134,2019-01-30T00:00:00.000Z,"['medium-of-exchange', 'defi', 'wrapped-tokens', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'optimism-ecosystem', 'btc-ecosystem']",,150850.09513908,150850.09513908,False,,18,,,,2023-04-16T12:19:00.000Z,30324.477991592656,78839518.05600649,-50.3422,-0.04616232,-0.48282139,8.4953345,13.59154495,34.06448632,45.6156851,4574450390.074689,0.3601,4574450390.07,,2023-04-16T12:19:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,2023-04-16 12:26:59.263764
18,1975,Chainlink,LINK,chainlink,1101,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem']",1000000000.0,517099970.4527867,1000000000.0,False,,19,,,,2023-04-16T12:19:00.000Z,7.989416683145426,335811967.71536916,5.9281,0.09911693,1.91050646,12.27470786,12.46430918,15.84483037,20.59683384,4131327130.7895007,0.3252,7989416683.15,,2023-04-16T12:19:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2023-04-16 12:26:59.263764
19,3794,Cosmos,ATOM,cosmos,432,2019-03-14T00:00:00.000Z,"['platform', 'cosmos-ecosystem', 'content-creation', 'interoperability', 'polychain-capital-portfolio', 'dragonfly-capital-portfolio', 'hashkey-capital-portfolio', '1confirmation-portfolio', 'paradigm-portfolio', 'exnetwork-capital-portfolio', 'injective-ecosystem']",,286370297.0,0.0,False,,20,,,,2023-04-16T12:19:00.000Z,12.643121017443539,186922797.64979362,-1.8463,-0.15949667,2.43252878,15.47125324,-3.89575712,-6.60975088,0.68527481,3620614320.7722483,0.285,0.0,,2023-04-16T12:19:00.000Z,,,,,,2023-04-16 12:26:59.263764
0,1,Bitcoin,BTC,bitcoin,10163,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'btc-ecosystem']",21000000.0,19347825.0,19347825.0,False,,1,,,,2023-04-16T12:19:00.000Z,30286.08928987525,11501044020.27079,-33.1887,-0.06700649,-0.47255142,8.38370562,13.46571463,33.61576226,45.17484695,585969955514.8806,46.0901,636007875087.38,,2023-04-16T12:19:00.000Z,,,,,,2023-04-16 12:28:00.475035
1,1027,Ethereum,ETH,ethereum,6730,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1']",,119716878.43507361,119716878.43507361,False,,2,,,,2023-04-16T12:19:00.000Z,2092.6234849704747,6906173828.07501,-40.9957,0.12543962,-0.54008562,13.68805026,19.84928705,32.35285882,35.3866888,250522351360.59042,19.7209,250522351360.59,,2023-04-16T12:19:00.000Z,,,,,,2023-04-16 12:28:00.475035
2,825,Tether,USDT,tether,51300,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,80921811951.7957,84091735571.8453,False,,3,,,,2023-04-16T12:19:00.000Z,1.0006209816466614,22538536670.873005,-31.2914,0.01295708,-0.02765019,0.00586336,-0.1861381,0.0240748,0.02580044,80972062911.83235,6.374,84143954996.27,,2023-04-16T12:19:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2023-04-16 12:28:00.475035
3,1839,BNB,BNB,bnb,1263,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1']",,155865761.72948954,155865761.72948954,False,,4,,,,2023-04-16T12:19:00.000Z,335.87780962832477,707005182.6932601,-7.5004,0.18086353,0.63294033,8.12179553,0.55820703,10.84071957,12.27690169,52351850645.75131,4.1175,52351850645.75,,2023-04-16T12:19:00.000Z,,,,,,2023-04-16 12:28:00.475035
4,3408,USD Coin,USDC,usd-coin,11814,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,31832417217.061836,31832417217.061836,False,,5,,,,2023-04-16T12:19:00.000Z,0.999779414946613,3447060434.4708576,-32.5696,0.02070711,-0.00996404,-0.01739518,-0.02063262,-0.02564063,-0.02750933,31825395461.610577,2.5054,31825395461.61,,2023-04-16T12:19:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2023-04-16 12:28:00.475035
5,52,XRP,XRP,xrp,932,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,51750810378.0,99988998998.0,False,,6,,,,2023-04-16T12:19:00.000Z,0.5195081246081023,621393238.0724213,-38.0309,0.04414804,-1.02165705,3.07201328,38.40444965,34.07316003,34.59080506,26884966446.424294,2.1164,51950812460.81,,2023-04-16T12:19:00.000Z,,,,,,2023-04-16 12:28:00.475035
6,2010,Cardano,ADA,cardano,766,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1']",45000000000.0,34777469634.082,35694617077.121,False,,7,,,,2023-04-16T12:19:00.000Z,0.44631661236434855,468768760.8468324,-25.7013,0.21513854,-2.41227383,14.84538929,29.76943137,14.18465082,27.48963502,15521762433.687479,1.2219,20084247556.4,,2023-04-16T12:19:00.000Z,,,,,,2023-04-16 12:28:00.475035
7,74,Dogecoin,DOGE,dogecoin,686,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,138962026383.70526,138962026383.70526,False,,8,,,,2023-04-16T12:19:00.000Z,0.08924584976869392,496874919.0689746,-32.3531,-0.16530229,-0.60253036,9.06031996,18.94036816,3.00188593,5.95905662,12401784130.19344,0.9763,12401784130.19,,2023-04-16T12:19:00.000Z,,,,,,2023-04-16 12:28:00.475035
8,3890,Polygon,MATIC,polygon,655,2019-04-28T00:00:00.000Z,"['platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem']",10000000000.0,9219469069.28493,10000000000.0,False,,9,,,,2023-04-16T12:19:00.000Z,1.1576311177847902,287831199.6134778,-28.283,-0.13938112,-1.82027931,5.60309734,-3.95240946,-8.9149343,15.69319069,10672744284.058613,0.8401,11576311177.85,,2023-04-16T12:19:00.000Z,,,,,,2023-04-16 12:28:00.475035
9,5426,Solana,SOL,solana,456,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1']",,392218418.30398804,539312704.8875339,False,,10,,,,2023-04-16T12:19:00.000Z,24.143108284893582,340836017.50994444,-40.9041,0.20492822,-0.7564727,19.60001368,17.64003433,8.37081043,2.81181884,9469371744.442871,0.7455,13020685033.52,,2023-04-16T12:19:00.000Z,,,,,,2023-04-16 12:28:00.475035
10,6636,Polkadot,DOT,polkadot-new,497,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1176554403.5865395,1303033280.8917196,False,,11,,,,2023-04-16T12:19:00.000Z,6.721697217986011,187430470.61639905,-22.2482,0.09303424,-0.80360066,9.47041739,3.64454464,6.51545412,15.96655393,7908442461.396833,0.622,8758595179.11,,2023-04-16T12:19:00.000Z,,,,,,2023-04-16 12:28:00.475035
11,2,Litecoin,LTC,litecoin,904,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange']",84000000.0,72717464.3210035,84000000.0,False,,12,,,,2023-04-16T12:19:00.000Z,97.1145099428136,453893429.2148398,-20.2523,0.40304518,0.58494076,7.577241,15.52975464,-0.74980804,12.6754177,7061920911.818287,0.5559,8157618835.2,,2023-04-16T12:19:00.000Z,,,,,,2023-04-16 12:28:00.475035
12,5994,Shiba Inu,SHIB,shiba-inu,504,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589537546493911.9,589604878348524.0,False,,13,,,,2023-04-16T12:19:00.000Z,1.1500077160380314e-05,330636017.5105845,47.2207,0.29453932,2.09878751,5.66913091,5.05925985,-12.29119677,10.30517535,6779727273.621284,0.5337,6780501595.14,,2023-04-16T12:19:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2023-04-16 12:28:00.475035
13,4687,Binance USD,BUSD,binance-usd,6610,2019-09-20T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'usd-stablecoin', 'optimism-ecosystem']",,6681120001.193376,6681120001.193376,False,,14,,,,2023-04-16T12:19:00.000Z,1.000522728248832,2573158381.972767,-25.8681,0.03227994,-0.0035203,0.05794995,0.0166602,0.05535911,0.07385589,6684612411.351836,0.5262,6684612411.35,,2023-04-16T12:19:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,2023-04-16 12:28:00.475035
14,5805,Avalanche,AVAX,avalanche,402,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'layer-1']",720000000.0,326199343.3328614,422262063.3328614,False,,15,,,,2023-04-16T12:19:00.000Z,19.134921846892126,163004584.09000626,-28.2629,-0.11677284,-1.75813052,9.97357521,13.84133996,3.66245752,15.24742293,6241798941.181835,0.4914,13777143729.76,,2023-04-16T12:19:00.000Z,,,,,,2023-04-16 12:28:00.475035
15,1958,TRON,TRX,tron,749,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem']",,90806509517.95493,90806528185.17087,False,,16,71659659264.0,4737430945.852119,,2023-04-16T12:19:00.000Z,0.06611015171589135,141490606.0876717,-23.5756,0.09841079,0.10845039,-0.17731162,-1.21668861,-3.49996566,6.76313733,6003232121.022532,0.4726,6003233355.12,,2023-04-16T12:19:00.000Z,,,,,,2023-04-16 12:28:00.475035
16,4943,Dai,DAI,multi-collateral-dai,2189,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'asset-backed-stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,5218728688.884871,5218728688.884871,False,,17,,,,2023-04-16T12:19:00.000Z,0.9997345460158044,62766737.40449782,-29.562,0.04833788,-0.02249263,-0.01757436,0.05706568,-0.06209011,-0.02052794,5217343356.56197,0.4107,5217343356.56,,2023-04-16T12:19:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2023-04-16 12:28:00.475035
